subject_id,subject_id_ph1,z_no_trust,z_trust,z_no_answer,z_total_people,Invalid_Domain_or_Sender,Potent_Mal_Links,Spelling_or_Grammar,Appeal_to_Greed,Appeal_to_Urgency,Appeal_to_Authority,Other_Phishy_Findings,VeryTrustworthy,Trustworthy,Neither_Trust,Untrustworthy,VeryUntrustworthy,VeryAppealing,Appealing,NeitherAppealing,UnAppealing,VeryUnAppealing,malicious,SensitivityRate,VictimizationRate,FalsePositiveRate,SpecificityRate,url,maliciousness,Findings,Present Cue Types,Website Description,TrustWorthiness Rating,Visual Attractiveness Rating,response,BardSensitivityRate,BardVictimizationRate,BardFalsePositiveRate,BardSpecificityRate
52847400,52847400,0,15,0,15,0,0,0,0,0,0,0,6,9,0,0,0,5,8,2,0,0,False,,,0.0,1.0,https://panoptes-uploads.zooniverse.org/production/subject_location/9df4af97-44ee-4845-85e1-4d116f7005b4.jpeg,False,Nothing Phishy Here,[],"The image is a screenshot of the Charmin website, specifically a page addressing product availability. The page features a light blue background with a banner showcasing the Charmin logo and links to ""Shop,"" ""Rewards,"" and ""About."" A group of animated bears, Charmin's brand mascots, is positioned on the left side of the page. The main text, titled ""TO OUR CHARMIN FANS:"", acknowledges customer concerns about product availability and assures them that Charmin is working hard to meet the high demand. It expresses gratitude for their loyalty and patience. The bottom of the page encourages visitors to check out Charmin's social media channels for the latest updates.",Very Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image is a screenshot of the Charmin website, specifically a page addressing product availability. The page features a light blue background with a banner showcasing the Charmin logo and links to ""Shop,"" ""Rewards,"" and ""About."" A group of animated bears, Charmin's brand mascots, is positioned on the left side of the page. The main text, titled ""TO OUR CHARMIN FANS:"", acknowledges customer concerns about product availability and assures them that Charmin is working hard to meet the high demand. It expresses gratitude for their loyalty and patience. The bottom of the page encourages visitors to check out Charmin's social media channels for the latest updates.
TrustWorthiness Rating: Very Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52847401,52847401,7,6,2,13,2.0,0.0,1.0,0.0,0.0,1.0,7.0,0,2,4,7,0,0,5,2,5,1,False,,,0.5384615384615384,0.46153846153846156,https://panoptes-uploads.zooniverse.org/production/subject_location/44dc39d7-60be-4ee5-a1d0-19721fe0f0d6.jpeg,False,Nothing Phishy Here,[],"This appears to be a standard ""dead end"" page for a home improvement affiliate website.  It says that the page the user was looking for is currently unavailable, and provides a list of other sites they can try instead. ",Trustworthy,Neutral,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: This appears to be a standard ""dead end"" page for a home improvement affiliate website.  It says that the page the user was looking for is currently unavailable, and provides a list of other sites they can try instead. 
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Neutral 
",,,0.0,1.0
52847402,52847402,5,3,7,8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,4,1,3,0,0,3,2,3,False,,,0.625,0.375,https://panoptes-uploads.zooniverse.org/production/subject_location/c9efbfcd-6d94-463f-9be9-da6f7410a1a2.jpeg,False,Nothing Phishy Here,[],"This is a screenshot of a web browser with the URL bar visible. The URL bar displays the address ""https://www.bestmattressadvice.com"". The rest of the page is blank.",Neutral,Neutral,"{
 ""Findings"": ""Nothing Phishy Here"",
 ""Present Cue Types"": [],
 ""Website Description"": ""This is a screenshot of a web browser with the URL bar visible. The URL bar displays the address \""https://www.bestmattressadvice.com\"". The rest of the page is blank."",
 ""TrustWorthiness Rating"": ""Neutral"",
 ""Visual Attractiveness Rating"": ""Neutral""
}
",,,0.0,1.0
52847404,52847404,4,10,1,14,0.0,0.0,1.0,0.0,0.0,2.0,9.0,1,7,4,2,0,0,5,7,2,0,False,,,0.2857142857142857,0.7142857142857143,https://panoptes-uploads.zooniverse.org/production/subject_location/809dce86-100f-409f-9b1c-eb9dd0452df4.jpeg,False,Nothing Phishy Here,[],"The website appears to be about rugs, with sections on rug appraisal, celebrity rugs, rug buying guides, and a rug forum. ",Trustworthy,Visually Unattractive or Unappealing,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The website appears to be about rugs, with sections on rug appraisal, celebrity rugs, rug buying guides, and a rug forum. 
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Unattractive or Unappealing 

**Explanation:**

This website appears legitimate. It presents information about rugs and related topics in a fairly standard website format. There are no obvious red flags like misspellings, suspicious links, or pressure tactics.

While the website itself seems legitimate, the design is quite dated. The color scheme, fonts, and overall layout could use a refresh to appear more modern and trustworthy. 
",,,0.0,1.0
52847405,52847405,3,13,0,16,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0,8,6,2,0,1,6,7,2,0,False,,,0.1875,0.8125,https://panoptes-uploads.zooniverse.org/production/subject_location/4f873e42-5a0c-4ffd-aa13-9511a16c8444.jpeg,False,Nothing Phishy Here,[],This is a screenshot of a website for Rebel Home Arizona Builders. They appear to be a construction company that specializes in modular homes.,Neutral,Neutral,"{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""This is a screenshot of a website for Rebel Home Arizona Builders. They appear to be a construction company that specializes in modular homes."",
  ""TrustWorthiness Rating"": ""Neutral"",
  ""Visual Attractiveness Rating"": ""Neutral""
}
",,,0.0,1.0
52847406,52847406,6,9,0,15,2.0,0.0,0.0,3.0,1.0,0.0,2.0,1,7,4,3,0,3,7,5,0,0,False,,,0.4,0.6,https://panoptes-uploads.zooniverse.org/production/subject_location/d97a7d2e-ba77-4505-b485-63b13a092859.jpeg,False,Nothing Phishy Here,[],"The image shows a website homepage for P&G everyday products. It has a springtime theme and features cleaning products like Dawn, Mr. Clean, Febreze, and Downy.",Very Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image shows a website homepage for P&G everyday products. It has a springtime theme and features cleaning products like Dawn, Mr. Clean, Febreze, and Downy.
TrustWorthiness Rating: Very Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52847408,52847408,0,15,0,15,0,0,0,0,0,0,0,3,8,4,0,0,2,10,3,0,0,False,,,0.0,1.0,https://panoptes-uploads.zooniverse.org/production/subject_location/7ab670f6-f132-4cdc-b849-9b69cd9394f6.jpeg,False,Nothing Phishy Here,,"This is a website selling Dryel, an at-home dry cleaning product. ",Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: 
Website Description: This is a website selling Dryel, an at-home dry cleaning product. 
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52847409,52847409,2,13,0,15,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2,5,7,0,1,3,4,7,1,0,False,,,0.13333333333333333,0.8666666666666667,https://panoptes-uploads.zooniverse.org/production/subject_location/95728096-a25e-4194-8044-cc1885becaea.jpeg,False,Nothing Phishy Here,[],This is a German website called Ciao. It looks like a search engine home page.,Neutral,Visually Unattractive or Unappealing,"{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""This is a German website called Ciao. It looks like a search engine home page."",
  ""TrustWorthiness Rating"": ""Neutral"",
  ""Visual Attractiveness Rating"": ""Visually Unattractive or Unappealing""
}
",,,0.0,1.0
52847411,52847411,0,14,1,14,0,0,0,0,0,0,0,4,5,5,0,0,2,5,4,3,0,False,,,0.0,1.0,https://panoptes-uploads.zooniverse.org/production/subject_location/794f663e-0d0d-4c24-9947-4547a4dd46e6.jpeg,False,Nothing Phishy Here,,Website for a cleaning and laundry products provider,Trustworthy,Neutral,"Findings: Nothing Phishy Here
Present Cue Types: 
Website Description: Website for a cleaning and laundry products provider
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Neutral 
",,,0.0,1.0
52847412,52847412,11,4,1,15,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,4,5,6,0,0,4,4,7,False,,,0.7333333333333333,0.26666666666666666,https://panoptes-uploads.zooniverse.org/production/subject_location/cb1d4dde-fffd-4634-af66-b830d48ec70d.jpeg,False,Something's Phishy,['Potentially Malicious Link'],"The image shows a website address bar. The URL looks suspicious. The domain name ""sneakers.pain.com"" is unusual and might indicate a phishing attempt.",Very Untrustworthy,Neutral,"{
 ""Findings"": ""Something's Phishy"",
 ""Present Cue Types"": [
  ""Potentially Malicious Link""
 ],
 ""Website Description"": ""The image shows a website address bar. The URL looks suspicious. The domain name \""sneakers.pain.com\"" is unusual and might indicate a phishing attempt."",
 ""TrustWorthiness Rating"": ""Very Untrustworthy"",
 ""Visual Attractiveness Rating"": ""Neutral""
}",,,1.0,0.0
52847413,52847413,4,11,0,15,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3,7,3,0,1,3,7,3,1,False,,,0.26666666666666666,0.7333333333333333,https://panoptes-uploads.zooniverse.org/production/subject_location/b37c4554-9778-4283-b013-6d208e7708be.jpeg,False,Nothing Phishy Here,[],"This is a webpage showing a ""Site Not Found"" error message. It has a cute robot illustration and the text ""Well, this is awkward. The site you're looking for is not here. Is this your site? Get more info or contact support."".",Neutral,Visually Attractive or Appealing,"{
 ""Findings"": ""Nothing Phishy Here,"",
 ""Present Cue Types"": [],
 ""Website Description"": ""This is a webpage showing a \""Site Not Found\"" error message. It has a cute robot illustration and the text \""Well, this is awkward. The site you're looking for is not here. Is this your site? Get more info or contact support.\""."",
 ""TrustWorthiness Rating"": ""Neutral"",
 ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
",,,0.0,1.0
52847415,52847415,6,7,2,13,1.0,0.0,16.0,0.0,0.0,0.0,2.0,1,4,4,3,1,1,4,7,0,1,False,,,0.46153846153846156,0.5384615384615384,https://panoptes-uploads.zooniverse.org/production/subject_location/a17f7c70-1ab6-48fb-a27f-235f4940a858.jpeg,False,Nothing Phishy Here,[],"This is a screenshot of a website called ""I Love My Bra"". The site sells bras and swimwear, as well as shapewear. The screenshot includes several categories of information including sales on different brands and recent posts.",Neutral,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: This is a screenshot of a website called ""I Love My Bra"". The site sells bras and swimwear, as well as shapewear. The screenshot includes several categories of information including sales on different brands and recent posts.
TrustWorthiness Rating: Neutral
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52847416,52847416,0,15,0,15,0,0,0,0,0,0,0,3,9,3,0,0,3,4,7,1,0,False,,,0.0,1.0,https://panoptes-uploads.zooniverse.org/production/subject_location/9d1f9ed9-ce6f-46ad-ad24-1444a8d6483f.jpeg,False,Nothing Phishy Here,[],This is a screenshot of a webpage named ShoeGuide.org. It seems to be a blog or website dedicated to providing information and reviews about shoes.,Trustworthy,Neutral,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: This is a screenshot of a webpage named ShoeGuide.org. It seems to be a blog or website dedicated to providing information and reviews about shoes.
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Neutral 
",,,0.0,1.0
52847418,52847418,8,6,1,14,5.0,0.0,17.0,0.0,0.0,0.0,3.0,0,1,4,7,2,0,0,3,6,5,False,,,0.5714285714285714,0.42857142857142855,https://panoptes-uploads.zooniverse.org/production/subject_location/2ba2f8d0-8800-4bec-8a91-87b4dd977b5b.jpeg,False,Something's Phishy,['Invalid Domain or Sender'],"The website appears to be a phishing page disguised as a leather handbag retailer. The domain name, registered through Namecheap, is suspicious. The layout and design are very basic, further raising red flags.",Very Untrustworthy,Very Visually Unattractive or Unappealing,"{
 ""Findings"": ""Something's Phishy"",
 ""Present Cue Types"": [
  ""Invalid Domain or Sender""
 ],
 ""Website Description"": ""The website appears to be a phishing page disguised as a leather handbag retailer. The domain name, registered through Namecheap, is suspicious. The layout and design are very basic, further raising red flags."",
 ""TrustWorthiness Rating"": ""Very Untrustworthy"",
 ""Visual Attractiveness Rating"": ""Very Visually Unattractive or Unappealing""
}
",,,1.0,0.0
52847420,52847420,14,0,1,14,7.0,0.0,4.0,0.0,1.0,0.0,2.0,0,0,0,6,8,0,0,0,7,7,False,,,1.0,0.0,https://panoptes-uploads.zooniverse.org/production/subject_location/900d871d-b0f6-4237-941a-dad17ed48911.jpeg,False,Nothing Phishy Here,[],"The image shows a website about poker. It is written in Indonesian and features screenshots of online poker games. The website also contains information about the game, strategies, and tips.",Neutral,Visually Unattractive or Unappealing,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image shows a website about poker. It is written in Indonesian and features screenshots of online poker games. The website also contains information about the game, strategies, and tips.
TrustWorthiness Rating: Neutral
Visual Attractiveness Rating: Visually Unattractive or Unappealing
",,,0.0,1.0
52847421,52847421,2,13,0,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,5,5,2,0,4,8,3,0,0,False,,,0.13333333333333333,0.8666666666666667,https://panoptes-uploads.zooniverse.org/production/subject_location/20328882-1f97-4fab-aeee-461f823a0c95.jpeg,False,Nothing Phishy Here,[],"This is a website advertising ""Go Try It On"", a recently launched app from Rent the Runway. The app allows users to get fashion consultations virtually. ",Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: This is a website advertising ""Go Try It On"", a recently launched app from Rent the Runway. The app allows users to get fashion consultations virtually. 
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52847423,52847423,2,12,1,14,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,2,10,0,0,1,2,6,5,0,False,,,0.14285714285714285,0.8571428571428571,https://panoptes-uploads.zooniverse.org/production/subject_location/98c77b51-2d6b-430d-8eaa-3c6bf9647210.jpeg,False,Nothing Phishy Here,[],"This is a webpage of Styleforum, which seems like a fashion forum for men.",Trustworthy,Neutral,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: This is a webpage of Styleforum, which seems like a fashion forum for men.
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Neutral
",,,0.0,1.0
